object,businessKey,sourceField,sourceLabel,sharePercent,reason
products,109326108007,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326108007,头条用户阅读兴趣分类_提取结果(占比),娱乐,64.58,not_in_taxonomy
products,109326108007,头条用户阅读兴趣分类_提取结果(占比),社会,55.21,not_in_taxonomy
products,109326108007,头条用户阅读兴趣分类_提取结果(占比),教育,35.42,not_in_taxonomy
products,109326108007,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.31,not_in_taxonomy
products,109326108007,抖音视频观看兴趣分类_提取结果(占比),演绎,97.75,not_in_taxonomy
products,109326108007,抖音视频观看兴趣分类_提取结果(占比),生活,94.38,not_in_taxonomy
products,109326108007,西瓜视频观看兴趣分类_提取结果(占比),生活,0,not_in_taxonomy
products,109326108007,西瓜视频观看兴趣分类_提取结果(占比),社会,0,not_in_taxonomy
products,109326108007,西瓜视频观看兴趣分类_提取结果(占比),军事,0,not_in_taxonomy
products,109326108007,美妆行业特色人群_提取结果(占比),美潮文艺咖,25.51,not_in_taxonomy
products,109326108007,美妆行业特色人群_提取结果(占比),悦己质享派,21.46,not_in_taxonomy
products,109326108007,美妆行业特色人群_提取结果(占比),合群拔草人,16.6,not_in_taxonomy
products,109326108007,电商品类成交偏好_提取结果(占比),女装,80.97,not_in_taxonomy
products,109326108007,电商品类成交偏好_提取结果(占比),内衣裤袜,70.45,not_in_taxonomy
products,109326108007,电商品类成交偏好_提取结果(占比),女装-裤子,67.87,not_in_taxonomy
products,109326108007,电商品牌成交偏好_提取结果(占比),三資堂,16.22,not_in_taxonomy
products,109326108007,电商品牌成交偏好_提取结果(占比),Deeyeo德佑,10.36,not_in_taxonomy
products,109326108007,电商品牌成交偏好_提取结果(占比),草本初色,9.91,not_in_taxonomy
products,109326108007,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326108007,电商消费频次_提取结果(占比),+∞),92.77,not_in_taxonomy
products,109326108007,电商消费频次_提取结果(占比),(20,,not_in_taxonomy
products,109326108007,电商消费频次_提取结果(占比),25],1.61,not_in_taxonomy
products,109326108007,电商消费频次_提取结果(占比),(35,,not_in_taxonomy
products,109326108007,电商消费频次_提取结果(占比),40],1.61,not_in_taxonomy
products,109326108007,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326108007,电商消费金额_提取结果(占比),+∞),94.78,not_in_taxonomy
products,109326108007,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326108007,电商消费金额_提取结果(占比),1500],2.41,not_in_taxonomy
products,109326108007,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326108007,电商消费金额_提取结果(占比),2000],1.61,not_in_taxonomy
products,109326108007,触点互动偏好_提取结果(占比),抖音,100,not_in_taxonomy
products,109326108007,触点互动偏好_提取结果(占比),通投,99.18,not_in_taxonomy
products,109326108007,触点互动偏好_提取结果(占比),抖音-自然内容,86.67,not_in_taxonomy
products,109326108007,城市_提取结果(占比),北京,5.22,not_in_taxonomy
products,109326108007,城市_提取结果(占比),温州,2.81,not_in_taxonomy
products,109326108007,城市_提取结果(占比),重庆,2.41,not_in_taxonomy
products,109326108007,抖音视频观看兴趣分类v2_提取结果(占比),时尚,20.09,not_in_taxonomy
products,109326108007,抖音视频观看兴趣分类v2_提取结果(占比),美食,13.08,not_in_taxonomy
products,109326108007,抖音视频观看兴趣分类v2_提取结果(占比),旅行,7.94,not_in_taxonomy
products,109326120007,地域分布_提取结果(占比),山东,8.23,not_in_taxonomy
products,109326120007,地域分布_提取结果(占比),江苏,7.99,not_in_taxonomy
products,109326120007,地域分布_提取结果(占比),浙江,7.99,not_in_taxonomy
products,109326120007,八大消费群体_提取结果(占比),新锐白领,28.57,not_in_taxonomy
products,109326120007,八大消费群体_提取结果(占比),精致妈妈,26.15,not_in_taxonomy
products,109326120007,八大消费群体_提取结果(占比),小镇青年,19.37,not_in_taxonomy
products,109326120007,手机品牌_提取结果(占比),苹果,36.21,not_in_taxonomy
products,109326120007,手机品牌_提取结果(占比),华为,31.03,not_in_taxonomy
products,109326120007,手机品牌_提取结果(占比),OPPO,14.66,not_in_taxonomy
products,109326120007,预测人生阶段_提取结果(占比),家有儿女,66.36,not_in_taxonomy
products,109326120007,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109326120007,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326120007,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,109326120007,手机价格_提取结果(占比),2000~2999,30.71,not_in_taxonomy
products,109326120007,手机价格_提取结果(占比),5000~5999,24.62,not_in_taxonomy
products,109326120007,手机价格_提取结果(占比),3000~3999,20.56,not_in_taxonomy
products,109326120007,抖音活跃用户_提取结果(占比),高活跃_月活,68.07,not_in_taxonomy
products,109326120007,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326120007,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326120007,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326120007,头条用户阅读兴趣分类_提取结果(占比),娱乐,66.17,not_in_taxonomy
products,109326120007,头条用户阅读兴趣分类_提取结果(占比),社会,51.13,not_in_taxonomy
products,109326120007,头条用户阅读兴趣分类_提取结果(占比),健康,48.87,not_in_taxonomy
products,109326120007,抖音视频观看兴趣分类_提取结果(占比),拍摄,96.96,not_in_taxonomy
products,109326120007,抖音视频观看兴趣分类_提取结果(占比),演绎,96.58,not_in_taxonomy
products,109326120007,抖音视频观看兴趣分类_提取结果(占比),生活,88.21,not_in_taxonomy
products,109326120007,西瓜视频观看兴趣分类_提取结果(占比),生活,0,not_in_taxonomy
products,109326120007,西瓜视频观看兴趣分类_提取结果(占比),社会,0,not_in_taxonomy
products,109326120007,西瓜视频观看兴趣分类_提取结果(占比),军事,0,not_in_taxonomy
products,109326120007,美妆行业特色人群_提取结果(占比),美潮文艺咖,28.82,not_in_taxonomy
products,109326120007,美妆行业特色人群_提取结果(占比),悦己质享派,20.94,not_in_taxonomy
products,109326120007,美妆行业特色人群_提取结果(占比),合群拔草人,16.01,not_in_taxonomy
products,109326120007,电商品类成交偏好_提取结果(占比),女装,60.77,not_in_taxonomy
products,109326120007,电商品类成交偏好_提取结果(占比),内衣裤袜,55.38,not_in_taxonomy
products,109326120007,电商品类成交偏好_提取结果(占比),零食坚果特产,44.62,not_in_taxonomy
products,109326120007,电商品牌成交偏好_提取结果(占比),三資堂,13.47,not_in_taxonomy
products,109326120007,电商品牌成交偏好_提取结果(占比),草本初色,13.17,not_in_taxonomy
products,109326120007,电商品牌成交偏好_提取结果(占比),ANTA安踏,8.08,not_in_taxonomy
products,109326120007,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326120007,电商消费频次_提取结果(占比),+∞),76.27,not_in_taxonomy
products,109326120007,电商消费频次_提取结果(占比),(10,,not_in_taxonomy
products,109326120007,电商消费频次_提取结果(占比),15],4.12,not_in_taxonomy
products,109326120007,电商消费频次_提取结果(占比),(40,,not_in_taxonomy
products,109326120007,电商消费频次_提取结果(占比),45],3.39,not_in_taxonomy
products,109326120007,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326120007,电商消费金额_提取结果(占比),+∞),85.47,not_in_taxonomy
products,109326120007,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326120007,电商消费金额_提取结果(占比),1500],4.6,not_in_taxonomy
products,109326120007,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326120007,电商消费金额_提取结果(占比),2000],3.39,not_in_taxonomy
products,109326120007,触点互动偏好_提取结果(占比),通投,98.99,not_in_taxonomy
products,109326120007,触点互动偏好_提取结果(占比),抖音,98.49,not_in_taxonomy
products,109326120007,触点互动偏好_提取结果(占比),通投-千川直播带货,80.32,not_in_taxonomy
products,109326120007,城市_提取结果(占比),北京,3.87,not_in_taxonomy
products,109326120007,城市_提取结果(占比),西安,3.39,not_in_taxonomy
products,109326120007,城市_提取结果(占比),重庆,2.66,not_in_taxonomy
products,109326120007,抖音视频观看兴趣分类v2_提取结果(占比),时尚,20.99,not_in_taxonomy
products,109326120007,抖音视频观看兴趣分类v2_提取结果(占比),美食,18.83,not_in_taxonomy
products,109326120007,抖音视频观看兴趣分类v2_提取结果(占比),文化教育,8.95,not_in_taxonomy
products,109326115007,地域分布_提取结果(占比),广东,8.87,not_in_taxonomy
products,109326115007,地域分布_提取结果(占比),江苏,8.37,not_in_taxonomy
products,109326115007,地域分布_提取结果(占比),陕西,7.39,not_in_taxonomy
products,109326115007,八大消费群体_提取结果(占比),精致妈妈,33.33,not_in_taxonomy
products,109326115007,八大消费群体_提取结果(占比),新锐白领,22.89,not_in_taxonomy
products,109326115007,八大消费群体_提取结果(占比),小镇青年,19.9,not_in_taxonomy
products,109326115007,手机品牌_提取结果(占比),苹果,39.29,not_in_taxonomy
products,109326115007,手机品牌_提取结果(占比),华为,23.21,not_in_taxonomy
products,109326115007,手机品牌_提取结果(占比),OPPO,17.86,not_in_taxonomy
products,109326115007,预测人生阶段_提取结果(占比),家有儿女,72.29,not_in_taxonomy
products,109326115007,预测职业_提取结果(占比),职场白领,100,not_in_taxonomy
products,109326115007,预测职业_提取结果(占比),IT通讯科技,100,not_in_taxonomy
products,109326115007,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109326115007,手机价格_提取结果(占比),2000~2999,25,not_in_taxonomy
products,109326115007,手机价格_提取结果(占比),5000~5999,24.49,not_in_taxonomy
products,109326115007,手机价格_提取结果(占比),3000~3999,21.43,not_in_taxonomy
products,109326115007,抖音活跃用户_提取结果(占比),高活跃_月活,77.72,not_in_taxonomy
products,109326115007,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326115007,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326115007,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326115007,头条用户阅读兴趣分类_提取结果(占比),娱乐,69.33,not_in_taxonomy
products,109326115007,头条用户阅读兴趣分类_提取结果(占比),社会,50.67,not_in_taxonomy
products,109326115007,头条用户阅读兴趣分类_提取结果(占比),教育,33.33,not_in_taxonomy
products,109326115007,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.36,not_in_taxonomy
products,109326115007,抖音视频观看兴趣分类_提取结果(占比),演绎,97.54,not_in_taxonomy
products,109326115007,抖音视频观看兴趣分类_提取结果(占比),生活,93.44,not_in_taxonomy
products,109326115007,西瓜视频观看兴趣分类_提取结果(占比),影视,100,not_in_taxonomy
products,109326115007,西瓜视频观看兴趣分类_提取结果(占比),搞笑,66.67,not_in_taxonomy
products,109326115007,西瓜视频观看兴趣分类_提取结果(占比),娱乐,66.67,not_in_taxonomy
products,109326115007,美妆行业特色人群_提取结果(占比),美潮文艺咖,33.67,not_in_taxonomy
products,109326115007,美妆行业特色人群_提取结果(占比),悦己质享派,22.11,not_in_taxonomy
products,109326115007,美妆行业特色人群_提取结果(占比),合群拔草人,17.59,not_in_taxonomy
products,109326115007,电商品类成交偏好_提取结果(占比),女装,73.23,not_in_taxonomy
products,109326115007,电商品类成交偏好_提取结果(占比),内衣裤袜,62.63,not_in_taxonomy
products,109326115007,电商品类成交偏好_提取结果(占比),女装-裤子,55.17,not_in_taxonomy
products,109326115007,电商品牌成交偏好_提取结果(占比),Semir森马,16.87,not_in_taxonomy
products,109326115007,电商品牌成交偏好_提取结果(占比),三資堂,14.46,not_in_taxonomy
products,109326115007,电商品牌成交偏好_提取结果(占比),草本初色,10.84,not_in_taxonomy
products,109326115007,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326115007,电商消费频次_提取结果(占比),+∞),85.78,not_in_taxonomy
products,109326115007,电商消费频次_提取结果(占比),(15,,not_in_taxonomy
products,109326115007,电商消费频次_提取结果(占比),20],3.92,not_in_taxonomy
products,109326115007,电商消费频次_提取结果(占比),(30,,not_in_taxonomy
products,109326115007,电商消费频次_提取结果(占比),35],2.45,not_in_taxonomy
products,109326115007,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326115007,电商消费金额_提取结果(占比),+∞),89.71,not_in_taxonomy
products,109326115007,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326115007,电商消费金额_提取结果(占比),2000],2.94,not_in_taxonomy
products,109326115007,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,109326115007,电商消费金额_提取结果(占比),1000],2.45,not_in_taxonomy
products,109326115007,触点互动偏好_提取结果(占比),抖音,98.45,not_in_taxonomy
products,109326115007,触点互动偏好_提取结果(占比),通投,98.45,not_in_taxonomy
products,109326115007,触点互动偏好_提取结果(占比),抖音-自然内容,83.89,not_in_taxonomy
products,109326115007,城市_提取结果(占比),北京,5.42,not_in_taxonomy
products,109326115007,城市_提取结果(占比),上海,5.42,not_in_taxonomy
products,109326115007,城市_提取结果(占比),济南,2.46,not_in_taxonomy
products,109326115007,抖音视频观看兴趣分类v2_提取结果(占比),时尚,20.86,not_in_taxonomy
products,109326115007,抖音视频观看兴趣分类v2_提取结果(占比),美食,14.11,not_in_taxonomy
products,109326115007,抖音视频观看兴趣分类v2_提取结果(占比),旅行,9.82,not_in_taxonomy
products,109326114003,地域分布_提取结果(占比),广东,10.5,not_in_taxonomy
products,109326114003,地域分布_提取结果(占比),浙江,8.68,not_in_taxonomy
products,109326114003,地域分布_提取结果(占比),河南,7.91,not_in_taxonomy
products,109326114003,八大消费群体_提取结果(占比),新锐白领,33.18,not_in_taxonomy
products,109326114003,八大消费群体_提取结果(占比),genz,21.41,not_in_taxonomy
products,109326114003,八大消费群体_提取结果(占比),小镇青年,20.03,not_in_taxonomy
products,109326114003,手机品牌_提取结果(占比),苹果,53.37,not_in_taxonomy
products,109326114003,手机品牌_提取结果(占比),华为,17.1,not_in_taxonomy
products,109326114003,手机品牌_提取结果(占比),OPPO,16.06,not_in_taxonomy
products,109326114003,预测人生阶段_提取结果(占比),家有儿女,52.66,not_in_taxonomy
products,109326114003,预测职业_提取结果(占比),基础服务业,100,not_in_taxonomy
products,109326114003,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109326114003,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326114003,手机价格_提取结果(占比),5000~5999,35.97,not_in_taxonomy
products,109326114003,手机价格_提取结果(占比),2000~2999,25.99,not_in_taxonomy
products,109326114003,手机价格_提取结果(占比),8000~8999,18.7,not_in_taxonomy
products,109326114003,抖音活跃用户_提取结果(占比),高活跃_月活,83.23,not_in_taxonomy
products,109326114003,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114003,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114003,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114003,头条用户阅读兴趣分类_提取结果(占比),娱乐,63.51,not_in_taxonomy
products,109326114003,头条用户阅读兴趣分类_提取结果(占比),社会,47.87,not_in_taxonomy
products,109326114003,头条用户阅读兴趣分类_提取结果(占比),健康,35.55,not_in_taxonomy
products,109326114003,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.99,not_in_taxonomy
products,109326114003,抖音视频观看兴趣分类_提取结果(占比),演绎,98.74,not_in_taxonomy
products,109326114003,抖音视频观看兴趣分类_提取结果(占比),生活,94.19,not_in_taxonomy
products,109326114003,西瓜视频观看兴趣分类_提取结果(占比),音乐,66.67,not_in_taxonomy
products,109326114003,西瓜视频观看兴趣分类_提取结果(占比),影视,66.67,not_in_taxonomy
products,109326114003,西瓜视频观看兴趣分类_提取结果(占比),搞笑,33.33,not_in_taxonomy
products,109326114003,美妆行业特色人群_提取结果(占比),美潮文艺咖,30.93,not_in_taxonomy
products,109326114003,美妆行业特色人群_提取结果(占比),悦己质享派,23.58,not_in_taxonomy
products,109326114003,美妆行业特色人群_提取结果(占比),合群拔草人,12.71,not_in_taxonomy
products,109326114003,电商品类成交偏好_提取结果(占比),女装,70.33,not_in_taxonomy
products,109326114003,电商品类成交偏好_提取结果(占比),内衣裤袜,57.1,not_in_taxonomy
products,109326114003,电商品类成交偏好_提取结果(占比),彩妆香水美妆工具,53.43,not_in_taxonomy
products,109326114003,电商品牌成交偏好_提取结果(占比),三資堂,11.47,not_in_taxonomy
products,109326114003,电商品牌成交偏好_提取结果(占比),草本初色,10.71,not_in_taxonomy
products,109326114003,电商品牌成交偏好_提取结果(占比),CAMEL骆驼,8.99,not_in_taxonomy
products,109326114003,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326114003,电商消费频次_提取结果(占比),+∞),75.08,not_in_taxonomy
products,109326114003,电商消费频次_提取结果(占比),(40,,not_in_taxonomy
products,109326114003,电商消费频次_提取结果(占比),45],3.95,not_in_taxonomy
products,109326114003,电商消费频次_提取结果(占比),(30,,not_in_taxonomy
products,109326114003,电商消费频次_提取结果(占比),35],3.65,not_in_taxonomy
products,109326114003,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326114003,电商消费金额_提取结果(占比),+∞),87.08,not_in_taxonomy
products,109326114003,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326114003,电商消费金额_提取结果(占比),2000],4.71,not_in_taxonomy
products,109326114003,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326114003,电商消费金额_提取结果(占比),1500],3.34,not_in_taxonomy
products,109326114003,触点互动偏好_提取结果(占比),抖音,99.53,not_in_taxonomy
products,109326114003,触点互动偏好_提取结果(占比),通投,99.22,not_in_taxonomy
products,109326114003,触点互动偏好_提取结果(占比),抖音-星图视频推广,89.16,not_in_taxonomy
products,109326114003,城市_提取结果(占比),杭州,3.81,not_in_taxonomy
products,109326114003,城市_提取结果(占比),深圳,3.65,not_in_taxonomy
products,109326114003,城市_提取结果(占比),上海,3.65,not_in_taxonomy
products,109326114003,抖音视频观看兴趣分类v2_提取结果(占比),时尚,22.56,not_in_taxonomy
products,109326114003,抖音视频观看兴趣分类v2_提取结果(占比),美食,16.63,not_in_taxonomy
products,109326114003,抖音视频观看兴趣分类v2_提取结果(占比),文化教育,8.6,not_in_taxonomy
products,109326114004,地域分布_提取结果(占比),广东,11.02,not_in_taxonomy
products,109326114004,地域分布_提取结果(占比),河南,7.48,not_in_taxonomy
products,109326114004,地域分布_提取结果(占比),河北,6.3,not_in_taxonomy
products,109326114004,八大消费群体_提取结果(占比),精致妈妈,27.56,not_in_taxonomy
products,109326114004,八大消费群体_提取结果(占比),新锐白领,24.41,not_in_taxonomy
products,109326114004,八大消费群体_提取结果(占比),小镇青年,20.47,not_in_taxonomy
products,109326114004,手机品牌_提取结果(占比),苹果,40.85,not_in_taxonomy
products,109326114004,手机品牌_提取结果(占比),华为,25.35,not_in_taxonomy
products,109326114004,手机品牌_提取结果(占比),OPPO,12.68,not_in_taxonomy
products,109326114004,预测人生阶段_提取结果(占比),家有儿女,64.47,not_in_taxonomy
products,109326114004,预测职业_提取结果(占比),基础服务业,100,not_in_taxonomy
products,109326114004,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109326114004,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326114004,手机价格_提取结果(占比),2000~2999,34.3,not_in_taxonomy
products,109326114004,手机价格_提取结果(占比),5000~5999,26.45,not_in_taxonomy
products,109326114004,手机价格_提取结果(占比),3000~3999,17.36,not_in_taxonomy
products,109326114004,抖音活跃用户_提取结果(占比),高活跃_月活,68.13,not_in_taxonomy
products,109326114004,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114004,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114004,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326114004,头条用户阅读兴趣分类_提取结果(占比),娱乐,65.56,not_in_taxonomy
products,109326114004,头条用户阅读兴趣分类_提取结果(占比),社会,52.22,not_in_taxonomy
products,109326114004,头条用户阅读兴趣分类_提取结果(占比),健康,44.44,not_in_taxonomy
products,109326114004,抖音视频观看兴趣分类_提取结果(占比),拍摄,99.36,not_in_taxonomy
products,109326114004,抖音视频观看兴趣分类_提取结果(占比),演绎,98.72,not_in_taxonomy
products,109326114004,抖音视频观看兴趣分类_提取结果(占比),生活,94.23,not_in_taxonomy
products,109326114004,西瓜视频观看兴趣分类_提取结果(占比),游戏,100,not_in_taxonomy
products,109326114004,西瓜视频观看兴趣分类_提取结果(占比),宠物,100,not_in_taxonomy
products,109326114004,西瓜视频观看兴趣分类_提取结果(占比),搞笑,100,not_in_taxonomy
products,109326114004,美妆行业特色人群_提取结果(占比),美潮文艺咖,34.13,not_in_taxonomy
products,109326114004,美妆行业特色人群_提取结果(占比),合群拔草人,17.06,not_in_taxonomy
products,109326114004,美妆行业特色人群_提取结果(占比),悦己质享派,16.27,not_in_taxonomy
products,109326114004,电商品类成交偏好_提取结果(占比),女装,70.04,not_in_taxonomy
products,109326114004,电商品类成交偏好_提取结果(占比),内衣裤袜,63.16,not_in_taxonomy
products,109326114004,电商品类成交偏好_提取结果(占比),女装-裤子,52.38,not_in_taxonomy
products,109326114004,电商品牌成交偏好_提取结果(占比),三資堂,12.38,not_in_taxonomy
products,109326114004,电商品牌成交偏好_提取结果(占比),Semir森马,12.38,not_in_taxonomy
products,109326114004,电商品牌成交偏好_提取结果(占比),IEF爱依服,8.57,not_in_taxonomy
products,109326114004,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326114004,电商消费频次_提取结果(占比),+∞),75.29,not_in_taxonomy
products,109326114004,电商消费频次_提取结果(占比),(30,,not_in_taxonomy
products,109326114004,电商消费频次_提取结果(占比),35],5.88,not_in_taxonomy
products,109326114004,电商消费频次_提取结果(占比),(20,,not_in_taxonomy
products,109326114004,电商消费频次_提取结果(占比),25],4.71,not_in_taxonomy
products,109326114004,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326114004,电商消费金额_提取结果(占比),+∞),87.06,not_in_taxonomy
products,109326114004,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326114004,电商消费金额_提取结果(占比),1500],5.49,not_in_taxonomy
products,109326114004,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326114004,电商消费金额_提取结果(占比),2000],5.1,not_in_taxonomy
products,109326114004,触点互动偏好_提取结果(占比),通投,99.6,not_in_taxonomy
products,109326114004,触点互动偏好_提取结果(占比),抖音,98.8,not_in_taxonomy
products,109326114004,触点互动偏好_提取结果(占比),抖音-星图视频推广,75.42,not_in_taxonomy
products,109326114004,城市_提取结果(占比),北京,5.91,not_in_taxonomy
products,109326114004,城市_提取结果(占比),广州,4.72,not_in_taxonomy
products,109326114004,城市_提取结果(占比),西安,3.54,not_in_taxonomy
products,109326114004,抖音视频观看兴趣分类v2_提取结果(占比),时尚,27.37,not_in_taxonomy
products,109326114004,抖音视频观看兴趣分类v2_提取结果(占比),美食,13.68,not_in_taxonomy
products,109326114004,抖音视频观看兴趣分类v2_提取结果(占比),旅行,7.89,not_in_taxonomy
products,109326100008,地域分布_提取结果(占比),广东,16.09,not_in_taxonomy
products,109326100008,地域分布_提取结果(占比),江苏,7.43,not_in_taxonomy
products,109326100008,地域分布_提取结果(占比),湖北,6.19,not_in_taxonomy
products,109326100008,八大消费群体_提取结果(占比),精致妈妈,30,not_in_taxonomy
products,109326100008,八大消费群体_提取结果(占比),小镇青年,25,not_in_taxonomy
products,109326100008,八大消费群体_提取结果(占比),新锐白领,21.75,not_in_taxonomy
products,109326100008,手机品牌_提取结果(占比),苹果,38.52,not_in_taxonomy
products,109326100008,手机品牌_提取结果(占比),华为,22.95,not_in_taxonomy
products,109326100008,手机品牌_提取结果(占比),OPPO,18.03,not_in_taxonomy
products,109326100008,预测人生阶段_提取结果(占比),家有儿女,70.71,not_in_taxonomy
products,109326100008,预测职业_提取结果(占比),在校大学生,100,not_in_taxonomy
products,109326100008,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326100008,预测职业_提取结果(占比),基础服务业,0,not_in_taxonomy
products,109326100008,手机价格_提取结果(占比),2000~2999,30,not_in_taxonomy
products,109326100008,手机价格_提取结果(占比),5000~5999,26.92,not_in_taxonomy
products,109326100008,手机价格_提取结果(占比),3000~3999,18.21,not_in_taxonomy
products,109326100008,抖音活跃用户_提取结果(占比),高活跃_月活,76.35,not_in_taxonomy
products,109326100008,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326100008,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326100008,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326100008,头条用户阅读兴趣分类_提取结果(占比),娱乐,66.27,not_in_taxonomy
products,109326100008,头条用户阅读兴趣分类_提取结果(占比),社会,55.62,not_in_taxonomy
products,109326100008,头条用户阅读兴趣分类_提取结果(占比),健康,42.6,not_in_taxonomy
products,109326100008,抖音视频观看兴趣分类_提取结果(占比),拍摄,100,not_in_taxonomy
products,109326100008,抖音视频观看兴趣分类_提取结果(占比),演绎,99.24,not_in_taxonomy
products,109326100008,抖音视频观看兴趣分类_提取结果(占比),生活,94.7,not_in_taxonomy
products,109326100008,西瓜视频观看兴趣分类_提取结果(占比),社会,100,not_in_taxonomy
products,109326100008,西瓜视频观看兴趣分类_提取结果(占比),搞笑,50,not_in_taxonomy
products,109326100008,西瓜视频观看兴趣分类_提取结果(占比),动物,50,not_in_taxonomy
products,109326100008,美妆行业特色人群_提取结果(占比),美潮文艺咖,25.62,not_in_taxonomy
products,109326100008,美妆行业特色人群_提取结果(占比),悦己质享派,20.94,not_in_taxonomy
products,109326100008,美妆行业特色人群_提取结果(占比),理性刚需派,16.75,not_in_taxonomy
products,109326100008,电商品类成交偏好_提取结果(占比),女装,79.35,not_in_taxonomy
products,109326100008,电商品类成交偏好_提取结果(占比),内衣裤袜,71.03,not_in_taxonomy
products,109326100008,电商品类成交偏好_提取结果(占比),女装-T恤,65.59,not_in_taxonomy
products,109326100008,电商品牌成交偏好_提取结果(占比),Semir森马,18.71,not_in_taxonomy
products,109326100008,电商品牌成交偏好_提取结果(占比),IEF爱依服,12.87,not_in_taxonomy
products,109326100008,电商品牌成交偏好_提取结果(占比),三資堂,10.23,not_in_taxonomy
products,109326100008,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326100008,电商消费频次_提取结果(占比),+∞),87.75,not_in_taxonomy
products,109326100008,电商消费频次_提取结果(占比),(10,,not_in_taxonomy
products,109326100008,电商消费频次_提取结果(占比),15],1.96,not_in_taxonomy
products,109326100008,电商消费频次_提取结果(占比),(25,,not_in_taxonomy
products,109326100008,电商消费频次_提取结果(占比),30],1.96,not_in_taxonomy
products,109326100008,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326100008,电商消费金额_提取结果(占比),+∞),92.4,not_in_taxonomy
products,109326100008,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,109326100008,电商消费金额_提取结果(占比),1000],3.19,not_in_taxonomy
products,109326100008,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326100008,电商消费金额_提取结果(占比),2000],1.96,not_in_taxonomy
products,109326100008,触点互动偏好_提取结果(占比),通投,100,not_in_taxonomy
products,109326100008,触点互动偏好_提取结果(占比),抖音,99.49,not_in_taxonomy
products,109326100008,触点互动偏好_提取结果(占比),抖音-自然内容,81.72,not_in_taxonomy
products,109326100008,城市_提取结果(占比),北京,3.71,not_in_taxonomy
products,109326100008,城市_提取结果(占比),广州,3.71,not_in_taxonomy
products,109326100008,城市_提取结果(占比),深圳,3.47,not_in_taxonomy
